shipping_date,city_code,city_name,store_id,store_name,operator_id,operator_name,order_id,seller_order_id,distance,consignee_poi,consignor_poi,state,is_timeout,created_at,confirmed_at,accepted_at,arrived_at,pickup_at,done_at
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64eee55f56602be300212700,64eee55f56602be3002126fa,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T14:44:47.094000+08:00,2023-08-30T14:44:47.105000+08:00,2023-08-30T14:44:58.671000+08:00,2023-08-30T14:48:19.014000+08:00,2023-08-30T14:48:21.463000+08:00,2023-08-30T15:33:38.037000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64eee61d56602be30021271a,64eee61d56602be300212714,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T14:47:57.752000+08:00,2023-08-30T14:47:57.760000+08:00,2023-08-30T14:48:06.043000+08:00,2023-08-30T15:28:19.566000+08:00,2023-08-30T15:28:20.880000+08:00,2023-08-30T15:28:25.157000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64eee74b56602be30021273f,64eee74b56602be300212739,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T14:52:59.676000+08:00,2023-08-30T14:52:59.684000+08:00,2023-08-30T15:27:13.615000+08:00,2023-08-30T15:33:43.282000+08:00,2023-08-30T15:33:43.711000+08:00,2023-08-30T15:33:44.655000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64eee77c56602be300212755,64eee77c56602be30021274f,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T14:53:48.736000+08:00,2023-08-30T14:53:48.742000+08:00,2023-08-30T15:27:16.341000+08:00,2023-08-30T15:33:58+08:00,2023-08-30T15:33:58.775000+08:00,2023-08-30T15:33:59.861000+08:00
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64eee87f56602be300212773,64eee87f56602be30021276d,1635,"['116.502428', '39.908808']","['116.517708', '39.899929']",100,True,2023-08-30T14:58:07.992000+08:00,2023-08-30T14:58:08.002000+08:00,2023-08-30T14:59:53.072000+08:00,2023-08-30T15:02:12.325000+08:00,2023-08-30T15:02:13.435000+08:00,2023-08-30T18:23:31.251000+08:00
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64eee8a956602be300212788,64eee8a956602be300212782,997,"['116.515412', '39.908723']","['116.517708', '39.899929']",100,True,2023-08-30T14:58:49.475000+08:00,2023-08-30T14:58:49.483000+08:00,2023-08-30T14:59:58.171000+08:00,2023-08-30T18:18:15.376000+08:00,2023-08-30T18:18:16.288000+08:00,2023-08-30T18:23:37.071000+08:00
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64eee8ce56602be30021279d,64eee8ce56602be300212797,1578,"['116.531421', '39.909448']","['116.517708', '39.899929']",100,True,2023-08-30T14:59:26.685000+08:00,2023-08-30T14:59:26.697000+08:00,2023-08-30T15:00:02.039000+08:00,2023-08-30T18:18:38.122000+08:00,2023-08-30T18:18:47.167000+08:00,2023-08-30T18:23:42.412000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64eef42d56602be300212804,64eef42d56602be3002127fe,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T15:47:57.102000+08:00,2023-08-30T15:47:57.111000+08:00,2023-08-30T15:47:57.165000+08:00,2023-08-30T17:43:59.644000+08:00,2023-08-30T17:44:00.175000+08:00,2023-08-30T17:44:00.845000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64eefff056602be300212856,64eefff056602be300212850,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T16:38:08.448000+08:00,2023-08-30T16:38:08.455000+08:00,2023-08-30T16:38:08.504000+08:00,2023-08-30T18:07:12.546000+08:00,2023-08-30T18:16:07.316000+08:00,2023-08-31T09:35:08.692000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64ef092f56602be300212882,64ef092f56602be30021287c,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T17:17:35.830000+08:00,2023-08-30T17:17:35.840000+08:00,2023-08-30T17:17:47.924000+08:00,2023-08-30T18:14:51.530000+08:00,2023-08-30T18:14:52.502000+08:00,2023-08-30T18:14:54.476000+08:00
